ngram,company,value
song_buy,Charcoal Fabric ,2
song_daily,Black,1
song_doe,Black  Dot,2
song_echo,White  Spot,1
song_great,White  Spot,1
song_group,Charcoal Fabric ,2
song_havent,Heather Gray Fabric ,2
song_hear,Black  Plus,1
song_info,Black  Show,1
song_least,Black  Show,1
song_like,Black,1
song_like,Black  Plus,1
song_listening,White  Spot,1
song_love,Black  Spot,1
song_lyric,Black  Show,1
song_movie,Heather Gray Fabric ,2
song_music,Black,1
song_neat,Black  Show,1
song_one,White  Dot,2
song_ordering,Black  Show,1
song_play,Black  Plus,1
song_play,Black  Show,1
song_play,Black  Spot,1
song_play,Configuration: Fire TV Stick,1
song_playing,Black  Dot,2
song_quiz,Black  Dot,2
song_recording,White,1
song_ring,Black  Show,1
song_selection,White  Plus,1
song_sing,White  Show,1
song_sometimes,Charcoal Fabric ,2
song_sometimes,Heather Gray Fabric ,2
song_specific,Charcoal Fabric ,2
song_spotify,Charcoal Fabric ,2
song_stereo,White  Spot,1
song_tablet,Black  Plus,1
song_think,White  Dot,2
song_time,Black  Show,1
song_time,Oak Finish ,2
song_video,White  Spot,1
song_want,Black  Plus,1
song_want,Black  Spot,2
song_want,White  Spot,1
song_watch,Black  Show,1
song_weather,Black  Show,1
song_year,Black  Show,1
songsnot_later,Black  Show,1
soninlaw_live,Black  Show,1
sonos_baffled,Black  Show,1
sonos_big,Black  Show,1
sonos_could,Black  Show,1
sonos_device,Black  Show,1
sonos_doesnt,Black  Show,1
sonos_one,Black  Plus,1
sonos_system,Black  Show,1
sonos_use,White  Plus,1
sonos_wa,Black,1
sony_dash,White  Spot,1
sony_decided,White  Spot,1
sony_soundbar,Black  Plus,1
soon_added,Black  Spot,1
soon_amazon,Black  Show,1
soon_amazon,Black  Spot,1
soon_found,Black  Show,1
soon_fully,Black  Plus,1
soon_got,Black  Spot,1
soon_happy,Configuration: Fire TV Stick,1
soon_love,White  Plus,1
soon_maybe,Black  Show,1
soon_possible,White  Plus,1
soon_room,Charcoal Fabric ,2
soon_say,Black  Plus,1
soon_still,Black  Dot,2
soon_sure,Black  Show,1
soon_turned,White,1
sooner_certainly,Black  Dot,2
sooner_purchased,Configuration: Fire TV Stick,1
sooo_many,Black,1
sooooo_annoying,Black  Show,1
sooooo_love,White  Spot,1
sooooooo_many,Black  Show,1
sorely_disappointed,Black,1
sorprendió_gratamente,White  Spot,1
sorry_didnt,Black  Show,1
sorry_im,Black  Plus,1
sort_equalizer,Black  Plus,1
sortof_research,Black,1
soso_til,Black  Spot,1
sound_actually,Charcoal Fabric ,2
sound_adequate,Black  Plus,1
sound_alexa,Black  Spot,1
sound_alexa,Heather Gray Fabric ,2
sound_almost,Sandstone Fabric ,2
sound_also,Black  Dot,2
sound_also,Charcoal Fabric ,2
sound_amazing,Black  Plus,1
sound_amazing,Black  Show,1
sound_amazing,Black  Spot,1
sound_amazing,Charcoal Fabric ,2
sound_amazing,Heather Gray Fabric ,2
sound_amazing,White  Spot,1
sound_appealing,Black  Plus,1
sound_ask,White  Show,1
sound_awesome,Black  Show,1
sound_awful,White  Show,1
sound_bad,Black  Dot,2
sound_bad,Black  Plus,1
sound_bar,White  Plus,1
sound_bass,Sandstone Fabric ,2
sound_better,Black,1
sound_better,Black  Plus,1
sound_better,Charcoal Fabric ,2
sound_better,White  Show,3
sound_bose,Black  Plus,1
sound_buck,Black  Show,1
sound_camera,Black  Spot,1
sound_capacity,Black  Show,1
sound_characteristic,White  Plus,1
sound_clear,Black  Plus,2
sound_color,Sandstone Fabric ,2
sound_come,White,1
sound_coming,Black  Spot,1
sound_compared,Black  Dot,2
sound_could,Black  Show,1
sound_could,White  Dot,2
sound_definitely,Charcoal Fabric ,2
sound_doe,Black  Plus,1
sound_dont,Black  Spot,1
sound_dot,Black,1
sound_dot,Black  Plus,1
sound_easily,Black  Spot,1
sound_easy,Black  Plus,2
sound_easy,Charcoal Fabric ,2
sound_easy,Heather Gray Fabric ,2
sound_echo,Black  Dot,2
sound_echo,Black  Plus,1
sound_echo,Charcoal Fabric ,4
sound_echo,Heather Gray Fabric ,2
sound_echo,Sandstone Fabric ,2
sound_echo,White  Show,1
sound_enjoyable,Black  Dot,2
sound_equal,Black  Plus,1
sound_fantastic,Black  Plus,1
sound_fine,Black,1
sound_get,Black  Plus,1
sound_good,Black,1
sound_good,Black  Dot,2
sound_good,Black  Plus,1
sound_good,Black  Show,1
sound_good,Black  Spot,1
sound_good,Charcoal Fabric ,8
sound_good,Heather Gray Fabric ,2
sound_good,White  Show,1
sound_got,Black  Dot,2
sound_great,Black,1
sound_great,Black  Dot,6
sound_great,Black  Plus,5
sound_great,Black  Show,2
sound_great,Black  Spot,1
sound_great,Charcoal Fabric ,12
sound_great,White  Plus,1
sound_great,White  Show,1
sound_great,White  Spot,1
sound_greatvideo,Black  Show,1
sound_guess,White,1
sound_ha,Charcoal Fabric ,2
sound_help,Black  Show,1
sound_help,Black  Spot,1
sound_hoping,Black  Dot,2
sound_immediately,Charcoal Fabric ,2
sound_improved,Sandstone Fabric ,2
sound_its,Black,1
sound_ive,White  Spot,1
sound_learning,Black  Dot,2
sound_like,Black,2
sound_like,Black  Plus,1
sound_like,Charcoal Fabric ,2
sound_like,White  Plus,1
sound_little,Black  Dot,2
sound_little,Charcoal Fabric ,2
sound_little,White  Plus,1
sound_loud,Black  Dot,2
sound_louder,White  Spot,1
sound_love,Black  Plus,1
sound_love,Black  Show,1
sound_mics,Black  Show,1
sound_muffled,Black  Dot,2
sound_muffled,Black  Plus,1
sound_music,Black  Show,1
sound_music,Heather Gray Fabric ,2
sound_music,White  Plus,1
sound_nearly,Black  Plus,1
sound_nice,Black  Plus,1
sound_ocean,Black,1
sound_odd,Sandstone Fabric ,2
sound_ok,Black  Plus,1
sound_original,Black  Plus,1
sound_perfect,Black,1
sound_perfect,Charcoal Fabric ,2
sound_perfect,White  Plus,1
sound_picture,Black  Show,2
sound_playing,Charcoal Fabric ,3
sound_poor,Black  Show,1
sound_powerful,White  Show,1
sound_pretty,Black  Plus,1
sound_pretty,Charcoal Fabric ,2
sound_pretty,Heather Gray Fabric ,2
sound_quality,Black,3
sound_quality,Black  Dot,12
sound_quality,Black  Plus,11
sound_quality,Black  Show,4
sound_quality,Black  Spot,5
sound_quality,Charcoal Fabric ,28
sound_quality,Heather Gray Fabric ,12
sound_quality,Sandstone Fabric ,8
sound_quality,Walnut Finish ,2
sound_quality,White  Dot,2
sound_quality,White  Plus,4
sound_quality,White  Spot,1
sound_quite,Black  Plus,1
sound_quote,Black  Plus,1
sound_range,Black,1
sound_really,Charcoal Fabric ,4
sound_really,Heather Gray Fabric ,2
sound_relaxing,White  Spot,1
sound_responsive,Black  Plus,1
sound_responsive,Charcoal Fabric ,2
sound_screamig,Black  Plus,1
sound_screen,Black  Show,1
sound_screen,Black  Spot,1
sound_seems,Sandstone Fabric ,2
sound_shes,Black  Spot,1
sound_simple,Black  Dot,2
sound_size,Charcoal Fabric ,2
sound_skill,Black  Spot,1
sound_sleep,Black  Dot,2
sound_small,Black  Spot,1
sound_small,Charcoal Fabric ,4
sound_smart,Charcoal Fabric ,2
sound_sometimes,Black  Spot,1
sound_sound,Black,1
sound_sound,Black  Dot,2
sound_speaker,White  Plus,1
sound_standard,White  Plus,1
sound_surprisingly,Black  Plus,1
sound_system,Black,1
sound_system,Black  Dot,2
sound_system,Sandstone Fabric ,2
sound_system,White  Show,1
sound_system,White  Spot,1
sound_terrible,Black  Dot,2
sound_terrible,Charcoal Fabric ,2
sound_terrible,White  Show,1
sound_thing,Black  Spot,1
sound_thunderstorm,Black  Dot,2
sound_totally,Black  Plus,1
sound_troubling,Charcoal Fabric ,2
sound_trying,Black,1
sound_use,Black,1
sound_video,Black  Show,3
sound_video,White  Show,2
sound_video,White  Spot,1
sound_voice,White  Spot,1
sound_volume,Black  Plus,1
sound_way,Black  Spot,1
sound_way,White  Spot,1
sound_well,White  Plus,1
sound_wellequalized,Black  Plus,1
sound_weve,Charcoal Fabric ,2
sound_wife,Black  Show,1
sound_wonderful,Black  Plus,1
sound_wonderful,Heather Gray Fabric ,2
sound_work,Heather Gray Fabric ,4
sound_work,White,1
sound_would,Black  Plus,1
soundbar_say,Black  Spot,1
soundbar_tv,Black  Plus,1
sounded_emoji,White  Dot,2
soundgood_buy,White,1
soundi_wa,Charcoal Fabric ,2
sounding_music,Black  Plus,1
sounding_screen,White  Spot,1
sounding_speaker,Black  Plus,1
soundit_wa,Sandstone Fabric ,2
soundlink_mean,Black  Plus,1
soundwhat_like,Black  Plus,1
source_info,Black  Spot,1
source_issue,Configuration: Fire TV Stick,1
source_like,Configuration: Fire TV Stick,1
source_order,Black,1
source_order,Configuration: Fire TV Stick,1
source_relief,White  Show,1
source_speaker,Black  Show,1
source_wow,Charcoal Fabric ,2
southern_accent,White  Spot,1
southern_thing,Sandstone Fabric ,2
spa_like,Black  Dot,2
space_full,Black  Dot,2
space_keep,White  Spot,1
space_make,White  Spot,1
space_wa,Black  Dot,1
space_work,Black  Dot,2
spacethe_major,White  Spot,1
spam_ad,White  Show,1
spam_home,White  Show,1
span_event,Black  Spot,1
span_read,White  Spot,1
spanishi_bought,White  Plus,1
spanking_new,Black,1
spark_imagination,Black  Show,1
spark_plug,Black  Dot,2
speak_clearly,Black,1
speak_clearly,Black  Plus,2
speak_english,White  Spot,1
speak_function,Sandstone Fabric ,2
speak_loud,Black  Show,1
speak_remote,Configuration: Fire TV Stick,1
speak_room,Charcoal Fabric ,2
speak_spanish,White  Spot,1
speak_spanishi,White  Plus,1
speaker_adequate,Black  Dot,2
speaker_alexa,Black  Plus,1
speaker_alexa,Black  Show,1
speaker_alexa,Charcoal Fabric ,2
speaker_also,Black  Plus,1
speaker_also,White  Spot,1
speaker_although,Black  Dot,2
speaker_amazing,Black  Plus,1
speaker_amazing,Black  Show,1
speaker_amazing,White  Show,1
speaker_another,Black  Dot,2
speaker_arent,Black,1
speaker_around,Heather Gray Fabric ,2
speaker_ask,Charcoal Fabric ,2
speaker_bedroom,Black,1
speaker_bedroom,Black  Dot,2
speaker_better,Black  Dot,2
speaker_better,Black  Plus,1
speaker_better,Black  Show,1
speaker_better,Heather Gray Fabric ,2
speaker_better,White  Plus,1
speaker_bit,White,1
speaker_cant,Heather Gray Fabric ,2
speaker_clear,White  Spot,1
speaker_compound,Black  Dot,2
speaker_connect,Black  Dot,2
speaker_connectivity,Black,1
speaker_could,Black  Dot,4
speaker_could,Black  Spot,1
speaker_decent,White  Spot,1
speaker_decided,White,1
speaker_device,Black  Plus,1
speaker_dont,Black  Dot,2
speaker_drop,Black,1
speaker_easy,Black  Dot,2
speaker_easy,Heather Gray Fabric ,2
speaker_echo,White,1
speaker_enjoy,Black,1
speaker_excellent,Black  Spot,1
speaker_eye,Black  Show,1
speaker_five,White  Dot,2
speaker_fun,Black  Show,1
speaker_future,Black  Show,1
speaker_get,White  Plus,1
speaker_give,Charcoal Fabric ,2
speaker_glad,Black  Plus,1
speaker_go,Black  Plus,1
speaker_go,Charcoal Fabric ,2
speaker_going,Charcoal Fabric ,2
speaker_good,Black  Dot,2
speaker_grand,Black,1
speaker_great,Black  Plus,3
speaker_great,Heather Gray Fabric ,4
speaker_great,White,1
speaker_great,White  Plus,1
speaker_greater,Black  Dot,2
speaker_ha,Black  Plus,1
speaker_ha,Charcoal Fabric ,2
speaker_ha,Heather Gray Fabric ,2
speaker_high,Charcoal Fabric ,2
speaker_hooked,Black,1
speaker_house,White  Plus,1
speaker_incredibly,White  Show,1
speaker_instead,White  Plus,1
speaker_isnt,Black,1
speaker_isnt,White  Dot,2
speaker_ive,Charcoal Fabric ,2
speaker_last,Black  Dot,2
speaker_let,Charcoal Fabric ,2
speaker_like,Charcoal Fabric ,2
speaker_little,Black  Dot,2
speaker_lot,Heather Gray Fabric ,1
speaker_loud,Black  Dot,2
speaker_loud,White  Spot,1
speaker_louder,Black,1
speaker_love,Black  Dot,2
speaker_love,Black  Show,1
speaker_love,Charcoal Fabric ,4
speaker_loved,White  Dot,2
speaker_made,Black  Dot,2
speaker_mainly,Black  Dot,2
speaker_make,Black  Plus,1
speaker_much,Black  Show,1
speaker_music,Black,1
speaker_n,White  Plus,1
speaker_need,Black  Dot,2
speaker_new,Black  Plus,1
speaker_obvious,Black  Plus,1
speaker_oh,Black  Dot,2
speaker_okay,Black  Plus,1
speaker_outside,Black  Plus,1
speaker_party,Black  Show,1
speaker_personally,Charcoal Fabric ,2
speaker_phone,Black  Plus,1
speaker_playing,Black,1
speaker_playing,Black  Spot,1
speaker_playing,Charcoal Fabric ,2
speaker_plenty,Black  Plus,1
speaker_plus,Black  Dot,2
speaker_pretty,Black  Show,1
speaker_pretty,Charcoal Fabric ,2
speaker_pretty,White,1
speaker_prop,Sandstone Fabric ,2
speaker_provides,Heather Gray Fabric ,2
speaker_put,Black  Spot,1
speaker_quality,Black  Dot,4
speaker_quality,Charcoal Fabric ,4
speaker_quality,Sandstone Fabric ,4
speaker_quality,White  Dot,2
speaker_range,Black  Plus,1
speaker_really,Heather Gray Fabric ,2
speaker_reason,Black  Spot,1
speaker_responds,Black  Dot,2
speaker_return,Black,1
speaker_right,White  Spot,1
speaker_satisified,Black  Dot,2
speaker_screen,Black  Show,1
speaker_screen,White  Show,1
speaker_seem,White  Spot,1
speaker_setting,White  Spot,1
speaker_slightly,Charcoal Fabric ,2
speaker_small,Charcoal Fabric ,2
speaker_sound,Black,2
speaker_sound,Black  Dot,6
speaker_sound,Charcoal Fabric ,8
speaker_sound,Heather Gray Fabric ,4
speaker_sound,White  Plus,1
speaker_soundgood,White,1
speaker_spot,Black  Spot,1
speaker_stream,Charcoal Fabric ,2
speaker_strong,Black  Dot,2
speaker_suck,Black  Plus,1
speaker_sure,Black  Dot,2
speaker_surprising,Heather Gray Fabric ,2
speaker_syncd,Black  Spot,1
speaker_thats,White  Plus,1
speaker_time,Black,1
speaker_tin,Black  Dot,2
speaker_ton,White  Show,1
speaker_took,Black  Plus,1
speaker_tvit,Black  Dot,2
speaker_unbelievable,Sandstone Fabric ,2
speaker_unit,Charcoal Fabric ,2
speaker_use,Black,1
speaker_using,White  Dot,2
speaker_via,Black  Dot,2
speaker_via,White  Dot,2
speaker_volume,Charcoal Fabric ,2
speaker_wa,Black,1
speaker_wa,Black  Plus,1
speaker_wakeup,Black  Spot,1
speaker_weak,Heather Gray Fabric ,2
speaker_went,Black  Show,1
speaker_whenif,Black  Plus,1
speaker_wife,Heather Gray Fabric ,2
speaker_work,Black  Dot,2
speaker_would,Black  Dot,2
speaker_would,Black  Spot,1
speaker_would,White,1
speaker_yet,Black,1
speakeri_love,Black  Dot,2
speakerstereo_option,Black  Dot,2
speaking_command,White  Show,1
speaking_end,Black  Show,1
speaking_linking,Black  Dot,2
speaking_slowly,Heather Gray Fabric ,2
speaking_tell,Black  Spot,1
speaking_wa,Black  Spot,1
speaking_waking,Black  Spot,1
speaks_nobody,Sandstone Fabric ,2
speaktakes_right,Configuration: Fire TV Stick,1
spec_regular,Black  Plus,1
special_happened,Black  Plus,1
special_philip,Black  Plus,1
special_price,Black  Show,1
special_setting,Black,1
specially_ring,Black  Spot,1
specific_find,Black  Dot,2
specific_list,Charcoal Fabric ,2
specific_playlist,Black  Plus,1
specific_playlist,Charcoal Fabric ,2
specific_title,Charcoal Fabric ,2
specifically_builtin,White  Plus,1
specifically_ring,Black  Spot,1
specifically_smart,Black  Plus,1
specifically_wife,Black  Show,1
specifically_work,Black  Dot,2
specifically_work,Black  Plus,1
specifily_playing,Charcoal Fabric ,2
specify_kitchen,Sandstone Fabric ,2
specifying_particular,White  Spot,1
spectacular_got,Black  Show,1
speech_isnt,Black  Dot,2
speech_pattern,Black,1
speech_recognition,Black,1
speech_recognition,Black  Dot,2
speed_area,Configuration: Fire TV Stick,1
speed_fast,Configuration: Fire TV Stick,1
speed_gb,Black  Show,1
speed_problem,Black  Show,1
speed_showing,Configuration: Fire TV Stick,1
speed_slow,Configuration: Fire TV Stick,1
speedy_delivery,Configuration: Fire TV Stick,1
speedy_shippingthank,Black  Plus,1
spell_word,Black,1
spelling_background,Black,1
spelling_thing,Configuration: Fire TV Stick,1
spend_another,White  Plus,1
spend_enough,Black  Plus,1
spend_extra,Black  Dot,2
spend_much,Sandstone Fabric ,2
spend_total,Black  Plus,1
spending_approaching,White  Plus,1
spending_money,White  Plus,1
spending_much,Configuration: Fire TV Stick,1
spent_arm,Black  Spot,1
spent_feel,Black  Show,1
spent_hour,Black  Plus,1
spent_money,Configuration: Fire TV Stick,1
spent_multiple,Black  Plus,1
spent_several,Black,1
spielim_sure,Black,1
spilled_water,Charcoal Fabric ,2
spin_adding,Black  Plus,1
spin_think,Black  Plus,1
split_hair,White  Spot,1
spoiled_mei,White  Show,1
spoiled_one,White  Dot,2
spoke_could,Black,1
spoke_support,White  Spot,1
spoken_creapy,Black  Spot,1
spoken_promp,Black,1
sport_team,Black  Plus,1
spot_act,Black  Spot,1
spot_add,Black  Spot,1
spot_also,Black  Show,1
spot_amazon,Black  Spot,1
spot_awesome,Black  Spot,1
spot_bedroom,White  Spot,1
spot_bedside,White  Spot,1
spot_best,Black  Show,1
spot_better,White  Spot,1
spot_bought,White  Spot,1
spot_cant,White  Spot,1
spot_change,Black  Spot,1
spot_compact,Black  Spot,1
spot_connected,Black  Spot,1
spot_could,White  Spot,1
spot_daughter,Black  Spot,1
spot_desk,White  Spot,1
spot_device,Black  Spot,1
spot_disappointment,Black  Spot,1
spot_doside,White  Spot,1
spot_dot,Black  Spot,2
spot_dot,White  Show,1
spot_dumb,Black  Spot,1
spot_echo,Black  Show,1
spot_even,White  Spot,1
spot_every,Black  Spot,1
spot_exact,White  Spot,1
spot_favorite,Black  Spot,1
spot_feel,Black  Spot,1
spot_fit,Black  Spot,1
spot_fit,White  Spot,1
spot_gift,Black  Spot,1
spot_go,White  Spot,1
spot_great,Black  Spot,2
spot_great,White  Show,1
spot_great,White  Spot,1
spot_guest,Black  Spot,1
spot_ha,Black  Spot,2
spot_ha,White  Spot,1
spot_highly,Black  Spot,1
spot_hope,Black  Dot,2
spot_its,Black  Spot,1
spot_keep,Black  Spot,1
spot_lot,Black  Spot,1
spot_love,Black  Spot,1
spot_loved,Black  Spot,1
spot_mom,White  Spot,1
spot_much,Black  Spot,1
spot_nightstand,Black  Spot,1
spot_okay,White  Spot,1
spot_one,Black  Dot,2
spot_perfect,White  Spot,1
spot_prime,Black  Spot,1
spot_read,White  Spot,1
spot_really,Black  Spot,2
spot_really,White  Spot,1
spot_replaced,Black  Spot,1
spot_reset,White  Spot,1
spot_screen,Black  Spot,1
spot_seems,Black,1
spot_show,Black  Spot,1
spot_solves,White  Spot,1
spot_someone,Black  Spot,1
spot_spot,White  Spot,1
spot_thought,Black  Spot,1
spot_three,Black  Spot,1
spot_together,Black  Spot,1
spot_two,Black  Show,1
spot_use,Black  Spot,1
spot_using,Black  Spot,1
spot_vice,Black  Spot,1
spot_voice,White  Spot,1
spot_waking,White  Spot,1
spot_way,Black  Spot,1
spot_white,White  Spot,1
spot_wireless,Black  Spot,1
spot_wish,Black  Show,1
spot_wish,Black  Spot,1
spot_work,Black  Show,1
spot_work,White  Spot,1
spoti_use,Black  Spot,1
spotify_account,Sandstone Fabric ,2
spotify_account,White  Plus,1
spotify_alexa,Black  Show,1
spotify_amazon,White  Dot,2
spotify_audible,Heather Gray Fabric ,2
spotify_blasting,Heather Gray Fabric ,2
spotify_blown,Heather Gray Fabric ,2
spotify_echo,Black  Plus,1
spotify_good,Charcoal Fabric ,2
spotify_husband,Black  Show,1
spotify_its,White  Plus,1
spotify_music,White  Dot,2
spotify_planning,Black,1
spotify_time,Black  Spot,1
spotify_unless,Black  Spot,1
spotify_want,White  Spot,1
spotify_work,Black,1
spotify_plusprimeetc ,Charcoal Fabric ,2
spotlight_cam,Black  Show,1
spotthen_its,Black  Spot,1
spouse_interface,Black  Spot,1
sprinkler_wifi,Heather Gray Fabric ,2
sprint_assist,Black  Dot,2
spur_moment,White  Plus,1
squarerectangular_screen,Black  Spot,1
squirm_privacy,White  Spot,1
sry_use,Configuration: Fire TV Stick,1
ssdi_thank,White  Plus,1
st_louis,Black  Show,1
staff_alexa,Black  Spot,1
staff_hr,Black  Plus,1
stage_still,Black  Dot,2
staging_kitchen,White  Show,1
stair_alexa,White  Dot,2
stand_alarm,Charcoal Fabric ,2
stand_alone,Black  Dot,4
stand_alone,Black  Plus,1
stand_buy,Black  Spot,1
stand_come,Black  Spot,1
stand_dont,Black  Spot,1
